No.,id,Address,飲水機數量(台),備註,indoor,level,repeat_on,opening_hours,operator,行政區,Address2,Response_Address,Response_X,Response_Y,Similarity,精確程度,Check2
1,1,臺中市豐原區中興路136號,1,(1樓服務台),yes,1,,,臺中市政府衛生局,豐原區,臺中市豐原區中興路136號,臺中市豐原區西勢里5鄰中興路136號,120.71402,24.248292,0.9250,OK,1
2,2,臺中市梧棲區中興路212號,2,(1樓、2樓辦公室各1台),yes,,1-2,,臺中市梧棲區戶政事務所,梧棲區,臺中市梧棲區中興路212號,臺中市梧棲區中正里24鄰中興路212號,120.533898,24.25495,0.9308,OK,1
3,3,臺中市西屯區臺灣大道三段99號,1,文心樓10樓,yes,10,,,臺中市政府法制局,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.9417,OK,1
4,4,臺中市豐原區陽明街36號,1,2樓,yes,2,,,臺中市政府法制局,豐原區,臺中市豐原區陽明街36號,臺中市豐原區陽明里7鄰陽明街20號,120.720034,24.24723,0.6273,,1
5,5,臺中市烏日區高鐵路一段170號,1,,,,,,臺中市烏日區戶政事務所,烏日區,臺中市烏日區高鐵路一段170號,臺中市烏日區三和里13鄰高鐵路一段170號,120.603323,24.108359,0.9438,OK,1
6,6,臺中市豐原區陽明街36號,3,5樓,yes,5,,,臺中市政府農業局,豐原區,臺中市豐原區陽明街36號,臺中市豐原區陽明里7鄰陽明街20號,120.720034,24.24723,0.6273,,0
7,7,臺中市南屯區萬和路一段28-18號,1,,,,,,臺中市動物保護防疫處,南屯區,臺中市南屯區萬和路一段28-18號,臺中市南屯區豐樂里3鄰萬和路一段28之18號,120.637625,24.13339,0.9150,OK,1
8,8,臺中市清水區北堤路3號,1,,,,,,臺中市海岸資源漁業發展所,清水區,臺中市清水區北堤路3號,臺中市清水區海濱里15鄰北堤路3號,120.523866,24.292276,0.9185,OK,1
9,9,臺中市外埔區六分路352號,1,,,,,,臺中市外埔區戶政事務所,外埔區,臺中市外埔區六分路352號,臺中市外埔區大同里1鄰六分路352號,120.6553,24.332276,0.9465,OK,1
10,10,臺中市東區東勢里福明街118號,1,,,,,,東勢子段四里多功能學苑,東區,臺中市東區東勢里福明街118號,臺中市東區東勢里24鄰福明街118號,120.693726,24.146429,0.9655,OK,1
11,11,臺中市東區信義街142-1號,1,,,,,,振興里活動中心,東區,臺中市東區信義街142-1號,臺中市東區振興里5鄰信義街142之1號,120.687798,24.13337,0.9250,OK,1
12,12,臺中市東區長福路245號,1,,,,,,東區里民活動中心(東區區公所),東區,臺中市東區長福路245號,臺中市東區東信里2鄰長福路245號,120.703798,24.136513,0.9063,OK,1
13,13,臺中市豐原區陽明街36號,3,陽明大樓6樓,yes,6,,,臺中市政府水利局,豐原區,臺中市豐原區陽明街36號,臺中市豐原區陽明里7鄰陽明街20號,120.720034,24.24723,0.6273,,0
14,14,臺中市后里區公安路90號,1,,,,,,臺中市后里區戶政事務所,后里區,臺中市后里區公安路90號,臺中市后里區墩西里3鄰公安路90號,120.709996,24.305393,0.9161,OK,1
15,15,臺中市北區永興街299號,2,,,,,,臺中市北區戶政事務所,北區,臺中市北區永興街299號,臺中市北區賴厝里1鄰永興街299號,120.682185,24.165929,0.9250,OK,1
16,16,臺中市西屯區臺灣大道3段99號,2,文心樓7樓,yes,7,,,臺中市政府主計處,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.7034,OK,0
17,17,臺中市太平區大源路2之18號,1,,,,,,臺中市太平區戶政事務所,太平區,臺中市太平區大源路2之18號,臺中市太平區中山里15鄰大源路2之18號,120.725574,24.146795,0.9429,OK,1
18,18,臺中市北屯區崇德路3段10號,7,,,,,,臺中市北屯區公所,北屯區,臺中市北屯區崇德路3段10號,臺中市北屯區仁和里7鄰崇德路三段10號,120.686671,24.182692,0.6968,OK,1
19,19,臺中市石岡區明德路18號,1,,,,,,臺中市石岡區戶政事務所,石岡區,臺中市石岡區明德路18號,臺中市石岡區九房里1鄰明德路18號,120.78094,24.274521,0.9097,OK,1
20,20,臺中市和平區南勢里巴新街8號,1,,,,,,和平區戶政事務所,和平區,臺中市和平區南勢里巴新街8號,臺中市和平區南勢里10鄰巴新街8號,120.883108,24.176079,0.9742,OK,1
21,21,臺中市東勢區豐勢路516號,1,,,,,,臺中市東勢區戶政事務所  ,東勢區,臺中市東勢區豐勢路516號,臺中市東勢區北興里2鄰豐勢路516號,120.827942,24.258545,0.9280,OK,1
22,22,臺中市西屯區台灣大道三段99號,1,文心樓9樓,yes,9,,,臺中市政府政風處,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.6860,OK,0
23,23,臺中市烏日區長樂街136號,1,,,,,,臺中市烏日區衛生所,烏日區,臺中市烏日區長樂街136號,臺中市烏日區烏日里24鄰長樂街22號,120.626172,24.104891,0.6542,,1
24,24,臺中市豐原區中興路136號,1,,,,,,臺中市豐原區衛生所,豐原區,臺中市豐原區中興路136號,臺中市豐原區西勢里5鄰中興路136號,120.71402,24.248292,0.9250,OK,0
25,25,臺中市西屯區臺灣大道三段99號,1,惠中樓7樓,yes,7,,,臺中市政府人事處,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.9417,OK,0
26,26,臺中市后里區公安路84號,3,,,,,,臺中市后里區公所,后里區,臺中市后里區公安路84號,臺中市后里區墩西里3鄰公安路84號,120.710781,24.305076,0.9161,OK,1
27,27,臺中市西區民權路105號,1,1樓門診大廳,yes,1,,,臺中市中西區衛生所,西區,臺中市西區民權路101號,臺中市西區三民里1鄰民權路101號,120.677259,24.13943,0.8920,medium,0
28,28,台中市東區三賢街245號,1,,,,,,臺中市家庭教育中心,東區,台中市東區三賢街245號,臺中市東區東英里19鄰三賢街245號,120.707736,24.146824,0.6960,OK,1
29,29,臺中市西區民權路101號,1,,,,,,臺中市停車管理處,西區,臺中市西區民權路101號,臺中市西區三民里1鄰民權路101號,120.677259,24.13943,0.9300,OK,1
30,30,臺中市神岡區神岡路30號,1,大廳,,,,,神岡區公所,神岡區,臺中市神岡區神岡路30號,臺中市神岡區神岡里14鄰神岡路30號,120.661385,24.257919,0.9280,OK,1
31,31,臺中市大雅區中清東路232號,1,,,,,,臺中市大雅區衛生所,大雅區,臺中市大雅區中清東路232號,臺中市大雅區大雅里14鄰中清東路232號,120.646825,24.224943,0.9561,OK,1
32,32,臺中市梧棲區雲集街70巷3號,1,,,,,,臺中市梧棲區衛生所,梧棲區,臺中市梧棲區雲集街70巷3號,臺中市梧棲區中正里33鄰雲集街70巷3號,120.532005,24.254838,0.9459,OK,1
33,33,臺中市西區民權路101號,1,4樓,yes,4,,,臺中市捷運工程處,西區,臺中市西區民權路101號,臺中市西區三民里1鄰民權路101號,120.677259,24.13943,0.9300,OK,0
34,34,臺中市龍井區沙田路4段243號,2,,,,,,臺中市龍井區衛生所,龍井區,臺中市龍井區沙田路4段243號,臺中市龍井區竹坑里1鄰沙田路四段243號,120.545681,24.19158,0.7153,OK,1
35,35,臺中市后里區公安路86號,1,,,,,,臺中市后里區衛生所,后里區,臺中市后里區公安路86號,臺中市后里區墩西里3鄰公安路86號,120.710357,24.305175,0.9161,OK,1
36,36,臺中市清水區清水里中山路92號,1,,,,,,臺中市清水區衛生所,清水區,臺中市清水區清水里中山路92號,臺中市清水區清水里9鄰中山路92號,120.574671,24.26657,0.9615,OK,1
37,37,臺中市東區和平街61號,2,服務台及哺集乳室,yes,,,,臺中市東區戶政事務所,東區,臺中市東區和平街61號,臺中市東區新庄里15鄰和平街61號,120.68479,24.133893,0.9333,OK,1
38,38,臺中市西屯區台灣大道三段99號,2,惠中樓6樓茶水間,yes,6,,,臺中市政府民政局,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.6860,OK,0
39,39,臺中市大肚區榮華街1號,1,,,,,,臺中市大肚區衛生所,大肚區,臺中市大肚區榮華街1號,臺中市大肚區頂街里14鄰榮華街1號,120.544787,24.155091,0.9071,OK,1
40,40,臺中市南屯區永春東路679號,1,,,,,,臺中市南屯區戶政事務所,南屯區,臺中市南屯區永春東路679號,臺中市南屯區向心里6鄰永春東路679號,120.644264,24.134427,0.9310,OK,1
41,41,臺中市東勢區豐勢路490號,1,,,,,,臺中市東勢區衛生所,東勢區,臺中市東勢區豐勢路490號,臺中市東勢區中寧里12鄰豐勢路488號,120.828355,24.257401,0.6005,medium,1
43,42,臺中市西區三民路一段158號,2,5樓,yes,5,,,臺中市政府地政局,西區,臺中市西區三民路一段158號,臺中市西區三民里10鄰三民路一段158號,120.673921,24.136472,0.8813,OK,1
44,43,臺中市西區三民路一段158號,2,6樓,yes,6,,,臺中市政府地政局,西區,臺中市西區三民路一段158號,臺中市西區三民里10鄰三民路一段158號,120.673921,24.136472,0.8813,OK,0
45,44,臺中市西區三民路一段158號,2,7樓,yes,7,,,臺中市政府地政局,西區,臺中市西區三民路一段158號,臺中市西區三民里10鄰三民路一段158號,120.673921,24.136472,0.8813,OK,0
46,45,臺中市西區三民路一段158號,1,9樓,yes,9,,,臺中市政府地政局,西區,臺中市西區三民路一段158號,臺中市西區三民里10鄰三民路一段158號,120.673921,24.136472,0.8813,OK,0
47,46,台中市豐原區社興路37號,4,,,,,,臺中市政府豐原就業服務站,豐原區,台中市豐原區社興路37號,臺中市豐原區社皮里16鄰社興路31號,120.70626,24.24664,0.6814,medium,1
48,47,臺中市西屯區臺灣大道三段99號,9,,,,,,臺中市政府建設局,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.9417,OK,0
49,48,臺中市南屯區文心南五路一段331號,2,,,,,,臺中市政府建設局(路燈管理科、第一工務大隊),南屯區,臺中市南屯區文心南五路一段331號,臺中市南屯區豐樂里12鄰文心南五路一段331號,120.643402,24.131571,0.9167,OK,1
50,49,臺中市清水區鰲海路100號,1,,,,,,臺中市政府建設局(第三工務大隊),清水區,臺中市清水區鰲海路100號,臺中市清水區鰲峰里9鄰鰲海路100號,120.584828,24.272844,0.9179,OK,1
51,50,臺中市南區福田二街23號,1,,,,,,臺中市政府建設局(第四工務大隊),南區,臺中市南區福田二街23號,臺中市南區樹義里43鄰福田二街355之1號,120.651777,24.108641,0.6064,,1
52,51,臺中市大安區中庄里中山南路356號,2,,,,,,臺中市大安區公所,大安區,臺中市大安區中庄里中山南路356號,臺中市大安區中庄里3鄰中山南路356號,120.586682,24.346214,0.9704,OK,1
53,52,臺中市大安區中庄里興安路376號,1,,,,,,臺中市大安區老人文康活動中心,大安區,臺中市大安區中庄里興安路376號,臺中市大安區中庄里12鄰興安路376號,120.589475,24.345892,0.9704,OK,1
54,53,臺中市石岡區土牛里豐勢路德成巷10號,1,,,,,,臺中市政府客家事務委員會,石岡區,臺中市石岡區土牛里豐勢路德成巷10號,臺中市石岡區土牛里4鄰豐勢路德成巷10號,120.809448,24.265154,0.9742,OK,1
55,54,臺中市西屯區市政北二路386號,1,,,,,,臺中市西屯區戶政事務所,西屯區,臺中市西屯區市政北二路386號,臺中市西屯區潮洋里19鄰市政北二路386號,120.633721,24.165489,0.9222,OK,1
56,55,臺中市大肚區沙田路三段38之1號,1,,,,,,臺中市大肚區戶政事務所,大肚區,臺中市大肚區沙田路三段38之1號,臺中市大肚區頂街里14鄰沙田路三段38之1號,120.544501,24.154975,0.9278,OK,1
57,56,臺中市龍井區沙田路四段247號,4,,,,,,臺中市龍井區公所,龍井區,臺中市龍井區沙田路四段247號,臺中市龍井區龍泉里15鄰沙田路四段247號,120.545697,24.192812,0.9400,OK,1
58,57,臺中市潭子區中山路2段241巷5號,2,,,,,,臺中市潭子區衛生所,潭子區,臺中市潭子區中山路2段241巷5號,臺中市潭子區潭陽里22鄰中山路二段241巷5號,120.704301,24.209749,0.7283,OK,1
59,58,臺中市潭子區中山路二段239號,2,供民眾洽公使用部分,,,,,臺中市潭子區公所,潭子區,臺中市北屯區中清路二段299號,臺中市北屯區新平里2鄰中清路二段299號,120.668166,24.178458,0.6570,,0
60,59,臺中市西屯區西屯路二段299號,1,,,,,,臺中市西屯區衛生所,西屯區,臺中市西屯區西屯路二段299號,臺中市西屯區西安里14鄰西屯路二段299號,120.640383,24.178914,0.9261,OK,1
61,60,臺中市豐原區西安街21號,6,,,,,,臺中市豐原地政事務所,豐原區,臺中市豐原區西安街21號,臺中市豐原區西勢里5鄰西安街21之1號,120.714204,24.248864,0.8708,medium,1
62,61,臺中市烏日區新興路316號,6,1樓3台、2樓2台、3樓1台,yes,,1-3,,臺中市烏日區公所,烏日區,臺中市烏日區新興路316號,臺中市烏日區烏日里18鄰新興路312號,120.624239,24.104531,0.8977,medium,1
63,62,臺中市西屯區臺灣大道三段99號,1,（惠中樓4樓）,yes,4,,,臺中市政府勞工局,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.9417,OK,0
64,63,臺中市西屯區臺灣大道三段99號,1,（文心樓4樓）,yes,4,,,臺中市政府勞工局,西屯區,臺中市西屯區臺灣大道三段99號,臺中市西屯區惠來里3鄰臺灣大道三段99號,120.647297,24.161989,0.9417,OK,0
65,64,台中市新社區興社街2段28-1號,3,,,,,,臺中市新社區公所,新社區,台中市新社區興社街2段28-1號,臺中市新社區復盛里11鄰興社街二段28之1號,120.809431,24.233995,0.5893,OK,1
66,65,臺中市霧峰區吉峰路16號,1,,,,,,臺中市霧峰區戶政事務所,霧峰區,臺中市霧峰區吉峰路16號,臺中市霧峰區吉峰里14鄰吉峰路18號,120.700628,24.075622,0.8766,medium,1
67,66,臺中市大雅區雅環路二段299號,1,二樓,yes,2,,,臺中市大雅區戶政事務所,大雅區,臺中市大雅區雅環路二段299號,臺中市大雅區上雅里13鄰雅環路二段299號,120.648416,24.229187,0.9027,OK,1
68,67,臺中市霧峰區本堂里大同路20號,6,開放供民眾時間原則：以上班時間為主08:00~12:00；13:00~17:00,,,,,臺中市霧峰區公所,霧峰區,臺中市霧峰區本堂里大同路20號,臺中市霧峰區本堂里7鄰大同路26號,120.702023,24.061279,0.9452,medium,1
69,68,臺中市西區民權路99-1號,6,,,,,,臺中市政府都市發展局,西區,臺中市西區民權路99-1號,臺中市西區利民里15鄰民權路99之1號,120.677734,24.138959,0.8970,OK,1
70,69,臺中市西區市府路41巷19號,5,,,,,,臺中市政府都市發展局,西區,臺中市西區市府路41巷19號,臺中市西區利民里15鄰市府路41巷17號,120.677347,24.138208,0.8754,medium,1
71,70,臺中市西屯區東興路三段330號,1,,,,,,臺中市政府都市發展局,西屯區,臺中市西屯區東興路三段330號,臺中市西屯區何南里8鄰東興路三段330號,120.654464,24.156075,0.9143,OK,1
72,71,臺中市沙鹿區鎮政路8號,6,,,,,,臺中市沙鹿區公所,沙鹿區,臺中市沙鹿區鎮政路8號,臺中市沙鹿區北勢里25鄰鎮政路8號,120.566245,24.233349,0.9200,OK,1
73,72,臺中市東勢區東蘭路26號,4,,,,,,東勢地政事務所,東勢區,臺中市東勢區東蘭路26號,臺中市東勢區東新里12鄰東蘭路26號,120.826895,24.262836,0.9280,OK,1
74,73,臺中市潭子區勝利路165號,1,1樓,yes,1,,,臺中市雅潭地政事務所,潭子區,臺中市潭子區勝利路165號,臺中市潭子區甘蔗里25鄰勝利路165號,120.700641,24.210644,0.9226,OK,1
75,74,臺中市沙鹿區北勢里鎮政路16號,1,,,,,,臺中市沙鹿區戶政事務所,沙鹿區,臺中市沙鹿區北勢里鎮政路16號,臺中市沙鹿區北勢里25鄰鎮政路16號,120.566404,24.234816,0.9630,OK,1
76,75,臺中市西區自由路一段150號,1,7樓,yes,7,,,車輛行車事故鑑定委員會,西區,臺中市西區自由路一段150號,臺中市西區民生里7鄰自由路一段150號,120.679753,24.137386,0.9286,OK,1
77,76,臺中市南屯區文心南九路119號,2,,,,,,臺中市政府消防局,南屯區,臺中市南屯區文心南九路119號,臺中市南屯區豐樂里8鄰文心南九路119號,120.643137,24.127622,0.9118,OK,1
78,77,臺中市豐原區圓環北路一段321號 ,1,,,,,,臺中市政府消防局第一救災救護大隊豐原分隊,豐原區,臺中市豐原區圓環北路一段321號,臺中市豐原區大湳里20鄰圓環北路一段321號,120.719748,24.25871,0.9250,OK,1
79,78,臺中市潭子區中山路二段237巷5號 ,1,,,,,,臺中市政府消防局第一救災救護大隊潭子分隊,潭子區,臺中市潭子區中山路二段237巷5號,臺中市潭子區潭陽里21鄰中山路二段237巷3號,120.704361,24.209519,0.7445,medium,1
80,79,臺中市大雅區學府路80號,1,,,,,,臺中市政府消防局第一救災救護大隊大雅分隊,大雅區,臺中市大雅區學府路80號,臺中市大雅區四德里7鄰學府路80號,120.650808,24.218352,0.9125,OK,1
81,80,臺中市神岡區北庄里厚生路9號,1,,,,,,臺中市政府消防局第一救災救護大隊神岡分隊,神岡區,臺中市神岡區北庄里厚生路9號,臺中市神岡區北庄里4鄰厚生路9號,120.670912,24.256966,0.9758,OK,1
82,81,臺中市潭子區家福里得天南街37巷55號,1,,,,,,臺中市政府消防局第一救災救護大隊頭家厝分隊,潭子區,臺中市潭子區家福里得天南街37巷55號,臺中市潭子區家福里3鄰得天南街37巷55號,120.700987,24.192951,0.9800,OK,1
83,82,臺中市東勢區東安里中正路306號,1,1樓,yes,1,,,臺中市政府消防局第二救災救護大隊東勢分隊,東勢區,臺中市東勢區東安里中正路306號,臺中市東勢區東安里10鄰中正路306號,120.82564,24.255102,0.9692,OK,1
84,83,臺中市新社區新社里興安路1號,1,,,,,,臺中市政府消防局第二救災救護大隊新社分隊,新社區,臺中市新社區新社里興安路1號,臺中市新社區新社里3鄰興安路1之2號,120.807331,24.23931,0.8485,medium,1
85,84,臺中市石岡區石岡里豐勢路1171號,1,,,,,,臺中市政府消防局第二救災救護大隊石岡分隊,石岡區,臺中市石岡區石岡里豐勢路1171號,臺中市石岡區石岡里3鄰豐勢路1171號,120.775253,24.276687,0.9692,OK,1
86,85,臺中市和平區南勢里東關路三段157號,1,,,,,,臺中市政府消防局第二救災救護大隊和平分隊,和平區,臺中市和平區南勢里東關路三段157號,臺中市和平區南勢里10鄰東關路三段157之10號,120.884193,24.174122,0.9414,medium,1
87,86,臺中市和平區梨山里民族街19號,1,,,,,,臺中市政府消防局第二救災救護大隊梨山分隊,和平區,臺中市和平區梨山里民族街19號,臺中市和平區梨山里18鄰民族街11號,121.256118,24.254834,0.9324,medium,1
88,87,臺中市和平區自由里東崎路二段39號,1,,,,,,臺中市政府消防局第二救災救護大隊雙崎分隊,和平區,臺中市和平區自由里東崎路二段39號,臺中市和平區自由里5鄰東崎路二段39號,120.909445,24.292281,0.9724,OK,1
89,88,臺中市大里區工業四路1號 ,1,,,,,,臺中市政府消防局第三救災救護大隊仁化分隊,大里區,臺中市大里區工業四路1號,臺中市大里區仁化里28鄰工業四路1號,120.714432,24.094607,0.9292,OK,1
90,89,臺中市霧峰區吉峰路18號,1,,,,,,臺中市政府消防局第三救災救護大隊霧峰分隊,霧峰區,臺中市霧峰區吉峰路16號,臺中市霧峰區吉峰里14鄰吉峰路18號,120.700628,24.075622,0.9097,OK,0
91,90,臺中市大里區大里路289號,1,,,,,,臺中市政府消防局第三救災救護大隊大里分隊,大里區,臺中市大里區大里路289號,臺中市大里區大里里1鄰大里路289號,120.678645,24.097617,0.8917,OK,1
92,91,臺中市太平區中興里中興東路46號,1,,,,,,臺中市政府消防局第三救災救護大隊太平分隊,太平區,臺中市和平區平等里中興路三段48號,臺中市和平區平等里10鄰中興路三段48號,121.295499,24.313941,0.5248,,0
93,92,臺中市烏日區新興路312號,1,,,,,,臺中市政府消防局第三救災救護大隊烏日分隊,烏日區,臺中市烏日區新興路316號,臺中市烏日區烏日里18鄰新興路312號,120.624239,24.104531,0.9333,OK,0
94,93,臺中市太平區中山路四段23號,1,,,,,,臺中市政府消防局第三救災救護大隊中山分隊,太平區,臺中市太平區中山路四段23號,臺中市太平區新高里17鄰中山路四段23號,120.712878,24.149627,0.9091,OK,1
95,94,臺中市大里區立元路26號,1,,,,,,臺中市政府消防局第三救災救護大隊十九甲分隊,大里區,臺中市大里區立元路26號,臺中市大里區立德里30鄰立元路26號,120.695127,24.099629,0.9063,OK,1
96,95,臺中市烏日區溪南路一段823巷59號,1,,,,,,臺中市政府消防局第三救災救護大隊溪湳分隊,烏日區,臺中市烏日區溪南路一段823巷59號,臺中市烏日區溪埧里1鄰溪南路一段823巷59號,120.643963,24.069525,0.9238,OK,1
97,96,臺中市沙鹿區鎮南路二段476號,1,,,,,,臺中市政府消防局第四救災救護大隊沙鹿分隊,沙鹿區,臺中市沙鹿區鎮南路二段476號,臺中市沙鹿區北勢里25鄰鎮南路二段470號,120.565989,24.231902,0.9012,OK,1
98,97,臺中市清水區南社路198號,1,,,,,,臺中市政府消防局第四救災救護大隊清水分隊,清水區,臺中市清水區南社路198號,臺中市清水區南社里10鄰南社路198號,120.562526,24.266575,0.9161,OK,1
99,98,臺中市梧棲區中興路178巷5號,1,,,,,,臺中市政府消防局第四救災救護大隊梧棲分隊,梧棲區,臺中市梧棲區中興路178巷5號,臺中市梧棲區中正里24鄰中興路178巷5號,120.534176,24.254787,0.9400,OK,1
100,99,臺中市大肚區沙田路三段40號 ,1,,,,,,臺中市政府消防局第四救災救護大隊大肚分隊,大肚區,臺中市大肚區沙田路三段40號,臺中市大肚區頂街里14鄰沙田路三段40號,120.544392,24.155108,0.9161,OK,1
